,datetime,Unnamed: 0.1,Unnamed: 0,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model
0,0,20163.190332326285,20163.190332326285,7.2677492447129906,1.5330740181268883,199.09101963746224,-0.5244128536606429,0.5079013408826162,214.74514764835385,4.028211768626393
1,1,20164.190332326285,20164.190332326285,7.11787009063444,1.507019133937563,199.8025679758308,-0.5080751938879899,0.5099766034796865,213.4969938653871,3.6133273285222263
2,2,20165.190332326285,20165.190332326285,6.973791540785498,1.5538560606060607,202.1688409090909,-0.5169423246634894,0.5162528503454155,212.85631552896228,3.226910632390312
3,3,20166.190332326285,20166.190332326285,6.840098187311179,1.5663030303030303,209.14233333333334,-0.5242786961840428,0.5144869807126619,211.28626742290373,2.8887781818919285
4,4,20167.190332326285,20167.190332326285,6.708663141993958,1.6250454545454545,209.13075,-0.5072764110245335,0.5108521477319271,212.5314563025471,2.6041492896729985
5,5,20168.190332326285,20168.190332326285,6.669373111782478,1.4959166666666666,206.93301515151515,-0.5200664431236293,0.5260639409749813,211.99272788759941,2.8078405836744356
6,6,20169.190332326285,20169.190332326285,6.997424471299094,1.2600378787878788,195.26599242424243,-0.6327555971308104,0.5511653790058677,221.37375201871043,4.3536335776803625
7,7,20170.190332326285,20170.190332326285,8.11370090634441,1.195098484848485,171.35690909090908,-0.6579627117678799,0.6919811402891943,224.80862143224493,6.544533481427219
8,8,20171.190332326285,20171.190332326285,9.292197885196375,1.3673939393939394,147.1455303030303,-0.4738540384270571,0.8266216829508122,218.14864121302216,8.129760167400638
9,9,20172.190332326285,20172.190332326285,9.922885196374622,1.6668863636363636,130.5206212121212,-0.2547034529978878,0.937205333376411,218.85291216857766,9.368067515191587
10,10,20173.190332326285,20173.190332326285,10.61023413897281,1.9674166666666666,128.00992424242423,-0.14407029970890556,1.0012204163993843,211.68267188968696,10.255111224782105
11,11,20174.190332326285,20174.190332326285,11.17526435045317,2.2063796576032226,129.0137009063444,-0.1376534609601343,1.0475123568601368,210.71377498959228,10.838734194486218
12,12,20175.190332326285,20175.190332326285,11.703209969788519,2.37762084592145,127.63206948640482,-0.1361912033967846,1.0657875577510523,204.23454330199988,11.063121843496186
13,13,20176.190332326285,20176.190332326285,11.963285498489425,2.5331495468277945,127.207250755287,-0.13951760664617785,1.0682325861175315,215.88862621094623,10.976531197168958
14,14,20177.190332326285,20177.190332326285,12.001722054380664,2.7153096676737163,118.30437311178247,-0.060302280723745945,1.0437912578014517,210.7237880913771,10.641754592856369
15,15,20178.190332326285,20178.190332326285,11.828323262839879,2.7292447129909365,114.99661631419939,-0.046772257530755194,0.9916560599330961,218.61692277359725,10.14280457293225
16,16,20179.190332326285,20179.190332326285,11.530664652567976,2.7001208459214503,115.60132175226586,-0.05216587312553468,0.919955799987436,215.05253155487017,9.507628118190869
17,17,20180.190332326285,20180.190332326285,10.973519637462235,2.6340105740181268,118.76441087613293,-0.07172994255819183,0.8147998251190741,209.42183062727364,8.826105740036684
18,18,20181.190332326285,20181.190332326285,10.25513595166163,2.390415407854985,127.03905589123866,-0.1428704870986457,0.7017059671492195,210.05515811214678,8.02371074155204
19,19,20182.190332326285,20182.190332326285,9.352567975830816,2.2038746223564956,142.4431344410876,-0.20347495414265027,0.6332815739407512,214.7235167150131,7.468528120155218
20,20,20183.190332326285,20183.190332326285,8.625657099697886,1.8770770392749245,157.75748489425982,-0.3640278137452157,0.5674684325721511,218.62726688665674,6.572782375778871
21,21,20184.190332326285,20184.190332326285,8.130574018126888,1.6633610271903323,171.9340407854985,-0.42165439134307375,0.5233279776517912,223.8011755586733,5.8135734334970826
22,22,20185.190332326285,20185.190332326285,7.779033232628399,1.559131419939577,184.6099244712991,-0.48665554463643607,0.5127896097217305,219.16167449854143,5.13950892003848
23,23,20186.190332326285,20186.190332326285,7.544501510574018,1.5874773413897283,192.41429003021148,-0.5251661031715255,0.5150892587549937,216.82603803329786,4.548060717137977
