,datetime,Unnamed: 0.1,Unnamed: 0,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model
0,0,28816.256097560974,28816.256097560974,4.251829268292683,3.7136443089430893,196.72592886178862,-0.31518036354318507,0.560799079473073,254.13645687070036,1.1033246747170917
1,1,28822.256097560974,28822.256097560974,4.228861788617886,3.9460365853658534,194.6036138211382,-0.2645944827212649,0.5716724517571757,254.23277204383044,0.624490310567786
2,2,28828.256097560974,28828.256097560974,4.185162601626017,3.787067073170731,207.35286382113821,-0.2817273473643573,0.5827228945984295,256.3373182488954,0.2942799427292444
3,3,28834.256097560974,28834.256097560974,4.058333333333334,3.885752032520325,194.61471341463417,-0.24099920424542307,0.582139243737747,255.19258398304896,-0.06312737990711269
4,4,28840.256097560974,28840.256097560974,3.9993902439024387,3.7954329268292684,186.39213414634148,-0.244388030971694,0.5885864613718438,261.6970250689179,-0.3686566564370606
5,5,28846.256097560974,28846.256097560974,4.327845528455285,3.81375,181.05247967479676,-0.23338089596910022,0.6199301358665329,256.92539757178423,-0.19799077418517982
6,6,28852.256097560974,28852.256097560974,4.853048780487804,3.849621951219512,174.39778455284554,-0.3412661265048388,0.651171602026034,251.64424455621742,1.1227229754531305
7,7,28858.256097560974,28858.256097560974,5.3705284552845525,3.860780487804878,178.01421341463413,-0.43687935461235744,0.7356423426036869,236.60960644638797,2.746217865454215
8,8,28864.256097560974,28864.256097560974,5.791260162601626,4.153530487804878,184.19355487804876,-0.5331465298508333,0.8372840203892438,232.92089585264966,4.410861329719262
9,9,28870.256097560974,28870.256097560974,6.295731707317073,4.451408536585365,188.50242073170733,-0.5335856042400431,0.9510569967322563,221.2561271960422,5.8628851537752515
10,10,28876.256097560974,28876.256097560974,6.819715447154472,4.403335365853659,192.81323983739836,-0.6186252927617814,1.0619970436498534,218.83650903938158,6.839554041443438
11,11,28882.256097560974,28882.256097560974,7.233739837398374,4.505154471544715,199.22223577235772,-0.5718578537886044,1.1709107147614057,216.41719186466773,7.530212610779375
12,12,28888.256097560974,28888.256097560974,7.491463414634146,4.337650406504065,200.38294918699188,-0.5942442577963454,1.218819476621774,215.6374281806417,8.010405854865745
13,13,28894.256097560974,28894.256097560974,7.588617886178862,4.215048780487805,199.91779471544714,-0.5884076660080314,1.2027492067740413,220.15051934606885,8.371873993383902
14,14,28900.256097560974,28900.256097560974,7.453658536585366,4.238404471544715,201.52361788617887,-0.5615547535420181,1.1439612101420136,230.79071835353486,8.387569918496027
15,15,28906.256097560974,28906.256097560974,7.197560975609757,4.298430894308943,199.80880894308945,-0.5219334293750312,1.0505924218635274,227.6115595573791,8.100424091944378
16,16,28912.256097560974,28912.256097560974,6.834756097560976,4.299835365853658,202.6317906504065,-0.46932450510604995,0.9170572323488457,214.05336620313216,7.613061901415225
17,17,28918.256097560974,28918.256097560974,6.4105691056910565,3.991489837398374,195.23977235772358,-0.4086833910795168,0.80394038380957,197.78188953561673,6.921950230815182
18,18,28924.256097560974,28924.256097560974,5.865853658536586,3.9787052845528454,193.9227845528455,-0.2818237956871714,0.6814291362234708,198.88788562845195,6.0712139659858995
19,19,28930.256097560974,28930.256097560974,5.423577235772358,3.739920731707317,197.13176219512195,-0.2853049820026379,0.6468948370224455,204.56586424624936,5.2368126587032755
20,20,28936.256097560974,28936.256097560974,5.072560975609756,3.9806768292682926,203.0380711382114,-0.3435913091383417,0.6169638217008853,215.3505343857613,4.218949137833773
21,21,28942.256097560974,28942.256097560974,4.797560975609756,3.9690101626016263,199.29568902439024,-0.3592723946387523,0.5793729326878633,229.61871129476438,3.2959596810918743
22,22,28863.222891566264,28863.222891566264,4.520281124497992,3.708969879518072,205.62436947791164,-0.3161058613512198,0.550280492290031,243.9845719708466,2.5368654428106243
23,23,28869.222891566264,28869.222891566264,4.290361445783133,3.6478132530120484,201.05909036144578,-0.30189723846750427,0.5589490307904696,250.38433092567644,1.8706756133021611
