,datetime,Unnamed: 0.1,Unnamed: 0,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model
0,0,91623.37804878049,91623.37804878049,3.614381436314363,3.426141598915989,236.12947154471544,-0.01253556602033007,0.5827139670264917,273.58267773716443,4.180284548600767
1,1,91629.37804878049,91629.37804878049,3.5371131436314363,3.5221754742547424,233.5309620596206,-0.006111246860319616,0.5994286359831389,280.23907309574287,3.7065364058668715
2,2,91635.37804878049,91635.37804878049,3.474479674796748,3.5529756097560976,235.57981029810298,-0.02016032289067036,0.6090778657482654,287.20342979249176,3.2394380995737353
3,3,91641.37804878049,91641.37804878049,3.5346822493224934,3.6510142276422766,231.65765582655825,-0.01928312579191454,0.6241119738619316,288.31931173882947,2.7962083306685637
4,4,91647.37804878049,91647.37804878049,3.7576890243902437,3.6897161246612464,228.88888888888889,0.009398372336491857,0.6332028112857637,287.2156322262968,2.420882185753878
5,5,91653.37804878049,91653.37804878049,4.194455284552846,3.546188346883469,229.30264227642274,0.008279497267286896,0.6485611261606175,288.4676231484993,2.567457879457746
6,6,91659.37804878049,91659.37804878049,4.658478319783198,3.3875840108401087,230.08455284552846,0.033612797006342614,0.6516571346157632,275.834826168239,3.9009177452852475
7,7,91665.37804878049,91665.37804878049,5.111102303523035,3.3196768292682926,226.0228319783198,0.08692802788127041,0.6794498625136272,237.75455634958294,5.918118238659002
8,8,91671.37804878049,91671.37804878049,5.569547425474255,3.2083224932249323,219.6270325203252,0.16364187091958243,0.7797142528910982,217.7253552458817,7.697421058033883
9,9,91677.36788617886,91677.36788617886,6.123760840108401,2.9367513550135502,213.3411924119241,0.2092562322021168,0.8954818713280234,211.73292208473703,9.004440859261477
10,10,91448.72040816327,91448.72040816327,6.647291836734693,2.8596836734693873,208.6757142857143,0.2479811789776924,0.9877634207337127,210.2812597791378,9.970881586635782
11,11,91454.72040816327,91454.72040816327,6.870285034013605,2.8368183673469387,212.46857142857144,0.19571770693957574,1.046005431249555,208.9275191756752,10.591698899800802
12,12,91460.72040816327,91460.72040816327,6.909112244897959,2.91387925170068,211.23102040816326,0.19067914858334817,1.0724522125190483,209.2472852339001,10.857093098914707
13,13,91466.72040816327,91466.72040816327,6.868329387755102,2.9196795918367346,210.41583673469387,0.191422881370705,1.0646602669753618,209.56287052856146,10.897445294233197
14,14,91472.72040816327,91472.72040816327,6.6444238095238095,3.072831292517007,210.90734693877553,0.202568137408244,1.0079146417308302,214.35956709777005,10.731587358988877
15,15,91478.72040816327,91478.72040816327,6.371502721088436,3.2037272108843537,212.25605442176868,0.23206653520708484,0.9517604507211345,215.16040020361766,10.387269835009176
16,16,91484.72040816327,91484.72040816327,5.927672108843537,3.2543544217687073,212.38074829931972,0.22424975371054787,0.8453844627080667,216.6731647374425,9.878153831890765
17,17,91490.72040816327,91490.72040816327,5.378192517006802,3.3713707482993196,216.0081632653061,0.2060408416276962,0.7383141430446436,212.67815286087836,9.243073529470928
18,18,91496.72040816327,91496.72040816327,4.808497959183674,3.4575945578231293,225.40857142857143,0.13235848486174726,0.630361932331427,213.7309026641256,8.444697738635039
19,19,91502.72040816327,91502.72040816327,4.443182993197278,3.498455102040816,225.02401360544218,0.13125330200713406,0.589224636795422,215.5615037289776,7.729028141781606
20,20,91508.72040816327,91508.72040816327,4.195674149659864,3.3735863945578233,226.96190476190475,0.06669651243816511,0.5582321736506225,229.4852679058827,6.8908765259600955
21,21,91514.72040816327,91514.72040816327,3.9925850340136053,3.3507965986394557,231.59027210884355,0.03464599394059699,0.563208646046203,240.42093923868862,6.114724880557128
22,22,91873.7131147541,91873.7131147541,3.853784153005465,3.437372950819672,232.2344262295082,0.03229988581237149,0.5704201029379105,254.86530695683436,5.417084338684764
23,23,91879.7131147541,91879.7131147541,3.7483524590163935,3.4789255464480875,232.56646174863388,0.009513704244515874,0.5767560728793313,262.38874361896643,4.769107036273913
